,phrase,label,sentiment,subjectivity,language,count,gnd,geonames,geotype,latitude,longitude,continent,country,ipcc
Final-Fantasy-Remakes,Final-Fantasy-Remakes,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Niedersachs…,Niedersachs…,LOC,0.35000000,0.50000000,de,1.00000000,,-1.00000000,,,,,,
Leithagebirges,Leithagebirges,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Gletscher,Gletscher,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Hoch…,Hoch…,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
BILD-Informationen,BILD-Informationen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Intervi…,Intervi…,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bierbrauer,Bierbrauer,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Brauereien,Brauereien,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Biermarkt,Biermarkt,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Stral…,Stral…,LOC,-0.85000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
St. Veit,St. Veit,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bezirk St. Veit/Glan,Bezirk St. Veit/Glan,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Seeberg Straße,Seeberg Straße,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
B92,B92,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Ledersessel,Ledersessel,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Southern Plains,Southern Plains,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Superzellen,Superzellen,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Alb,Alb,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Krokodil-Alarm,Krokodil-Alarm,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Überschwemmungen,Überschwemmungen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Thüringer Walds,Thüringer Walds,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Pollen-Allergikern,Pollen-Allergikern,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Heuschnupfen-Betroffene,Heuschnupfen-Betroffene,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Nasenspray,Nasenspray,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
niesen,niesen,LOC,0.15000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Straßenschäden,Straßenschäden,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Vorjahren,Vorjahren,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Görlitzer Park,Görlitzer Park,LOC,0.13333333,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kindern,Kindern,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Mandelblüte,Mandelblüte,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Allergien,Allergien,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
großen Blühen,großen Blühen,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
pollenreiche,pollenreiche,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Botanik-Kolumne,Botanik-Kolumne,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Cortina d'Ampezzo ü…,Cortina d'Ampezzo ü…,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Frühlingssturm,Frühlingssturm,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Katastrophenszenario,Katastrophenszenario,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Nord-Ostsee-Kanal,Nord-Ostsee-Kanal,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
NOK,NOK,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Cortina d…,Cortina d…,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Gimmeldingen,Gimmeldingen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Frühjahrs-Sonne,Frühjahrs-Sonne,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Schönwetterphase,Schönwetterphase,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Death Valley,Death Valley,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Wärme-Wumms,Wärme-Wumms,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Frühlings-Delle,Frühlings-Delle,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Swinemünde,Swinemünde,LOC,-0.85000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Zingst,Zingst,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Frühlingslaune,Frühlingslaune,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Fensterbank,Fensterbank,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Deutschland</li><li,Deutschland</li><li,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Sahara-Staub,Sahara-Staub,LOC,0.16250000,0.12500000,de,1.00000000,,-1.00000000,,,,,,
Eibe,Eibe,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Tal des Todes,Tal des Todes,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Fallbachlifts,Fallbachlifts,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
weiterlesenWenn,weiterlesenWenn,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Favoritenlast,Favoritenlast,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
"Nationalpark Hainich
","Nationalpark Hainich
",LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Nationalpark Hainich,Nationalpark Hainich,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Chicorée-Bohnen-Eintopf,Chicorée-Bohnen-Eintopf,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Winter-Ade-Eintopf,Winter-Ade-Eintopf,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Frühlingsgefühle im Wildpark,Frühlingsgefühle im Wildpark,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Wildpark,Wildpark,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Hanauer,Hanauer,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Uhu balzt,Uhu balzt,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Frühlings-Sonne,Frühlings-Sonne,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Allergie-Saison,Allergie-Saison,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
"Sturmtief ""Gina","Sturmtief ""Gina",LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Vorhabens,Vorhabens,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Marburg,Marburg,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
freundlich,freundlich,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Snowpark Oberhof,Snowpark Oberhof,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Skigäste…,Skigäste…,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kalimuendo,Kalimuendo,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Wahi,Wahi,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Seefelder Plateau,Seefelder Plateau,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Karwendel,Karwendel,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Wetterstein,Wetterstein,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Skifahrer,Skifahrer,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Tod am Berg,Tod am Berg,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Kassel,Kassel,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Elfenblume,Elfenblume,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Ortes,Ortes,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Hawaii,Hawaii,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Sturmwarnungen,Sturmwarnungen,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Ostküste,Ostküste,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Wanderlust,Wanderlust,LOC,0.33333333,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Schöffel,Schöffel,LOC,0.33333333,0.00000000,de,1.00000000,,-1.00000000,,,,,,
draußen,draußen,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Marienfelde,Marienfelde,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Amsterdam,Amsterdam,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Europaparlaments,Europaparlaments,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Frühblühern,Frühblühern,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Region Schladming-Dachstein,Region Schladming-Dachstein,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Biathlet Nawrath,Biathlet Nawrath,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Helsinki,Helsinki,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Weltcup-Wochenendes,Weltcup-Wochenendes,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Schlaglöcher,Schlaglöcher,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Landeskriminalamt,Landeskriminalamt,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Landeskriminalamts,Landeskriminalamts,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
LKA,LKA,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Achterbahn,Achterbahn,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Luftmassen,Luftmassen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Topstars am Ballermann,Topstars am Ballermann,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Allgergien,Allgergien,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Oulu,Oulu,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Turku,Turku,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Rekordwerte,Rekordwerte,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Autobahn“,Autobahn“,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Outdoormöbel,Outdoormöbel,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Nordsachsen…,Nordsachsen…,LOC,0.15000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
großen Sommergewinn-Umzugs,großen Sommergewinn-Umzugs,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Alexandra Popp,Alexandra Popp,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
West,West,LOC,-0.46666667,0.33333333,de,1.00000000,,-1.00000000,,,,,,
Berliner Breitscheidplatz,Berliner Breitscheidplatz,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bienenvölkern,Bienenvölkern,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Pause“,Pause“,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Ski-Opening,Ski-Opening,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Stängeln,Stängeln,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
DJI,DJI,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
La Gomera,La Gomera,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Verhandlungstermine,Verhandlungstermine,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
B38,B38,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Dynamic Island,Dynamic Island,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Weinbaus,Weinbaus,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Arlberg,Arlberg,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Berlin/Potsdam,Berlin/Potsdam,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
James-Bond-Films,James-Bond-Films,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
weiterlesenNach,weiterlesenNach,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Pixel-Knallerpreise,Pixel-Knallerpreise,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Chinas Regierungschef,Chinas Regierungschef,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Landgericht,Landgericht,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Flut,Flut,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Waldburg,Waldburg,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Jampress,Jampress,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
RochefortsurLoire,RochefortsurLoire,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Neukunden,Neukunden,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Heiko,Heiko,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Glatteis-Chaos,Glatteis-Chaos,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Berliner Abgeordnetenhaus,Berliner Abgeordnetenhaus,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Streusalzverbot,Streusalzverbot,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Abgeordnetenhaus,Abgeordnetenhaus,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Berliner Gehwegen,Berliner Gehwegen,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Tausalz,Tausalz,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Bezirk Freistadt,Bezirk Freistadt,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Linz,Linz,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Riesling-,Riesling-,LOC,-0.15000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bezirk Oberwart,Bezirk Oberwart,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bezirk Rohrbach,Bezirk Rohrbach,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Oberkappel,Oberkappel,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Oberkappel …,Oberkappel …,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Niedersachsens Äckern,Niedersachsens Äckern,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Landvo…,Landvo…,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Nahe,Nahe,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Rhe…,Rhe…,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
sch…,sch…,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Altschlaining,Altschlaining,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Goberling,Goberling,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Montagvormittag,Montagvormittag,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Westdeutschland,Westdeutschland,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
US-Städte,US-Städte,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Rhode Island,Rhode Island,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Wanderungen,Wanderungen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Picknick-Service,Picknick-Service,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Chiemgauer,Chiemgauer,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Wasseramt München,Wasseramt München,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Wetterwarnungen,Wetterwarnungen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Unterläufen,Unterläufen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Modellstudien,Modellstudien,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Transportstrecken,Transportstrecken,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Umweltgründen,Umweltgründen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Burgunder-Reben,Burgunder-Reben,LOC,-0.15000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Frühlingsreisen,Frühlingsreisen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Stadt jedes Jah,Stadt jedes Jah,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Nahost,Nahost,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Wegesrand,Wegesrand,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Trump,Trump,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Weißen Haus,Weißen Haus,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Sudan,Sudan,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Ihren Garten,Ihren Garten,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Tierarten,Tierarten,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
weiterlesenEin,weiterlesenEin,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Schneeglöckchen,Schneeglöckchen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Rennrad-Saison,Rennrad-Saison,LOC,0.85000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Pflanzen-Farbe,Pflanzen-Farbe,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Klassenverbleib,Klassenverbleib,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Biwak,Biwak,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Schamanin,Schamanin,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Garten im Frühling,Garten im Frühling,LOC,-0.85000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Sauerklee,Sauerklee,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Beeten,Beeten,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Pflasterfugen,Pflasterfugen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Horn-Sauerklee,Horn-Sauerklee,LOC,0.85000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Landkrimi,Landkrimi,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Traufe,Traufe,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Lienz,Lienz,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Tenor de…,Tenor de…,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kulissen,Kulissen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
De…,De…,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Hauptblüte,Hauptblüte,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Lebenswichtiger Mond,Lebenswichtiger Mond,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
BächeDurch,BächeDurch,LOC,0.50000000,0.50000000,de,1.00000000,,-1.00000000,,,,,,
Tolstoi,Tolstoi,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Gogol,Gogol,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
weiterlesenDie,weiterlesenDie,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Niederschlagssumme bel,Niederschlagssumme bel,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Thüringer Winter,Thüringer Winter,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Generve,Generve,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Medikamente,Medikamente,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Vollblüte,Vollblüte,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Regenfällen,Regenfällen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Premium-Modell,Premium-Modell,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Minas Gerais,Minas Gerais,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kormoran-Population,Kormoran-Population,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Salzburger Pongau,Salzburger Pongau,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Ski-Drama,Ski-Drama,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Nabu Landesverband Hessen,Nabu Landesverband Hessen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Stockerauer Au,Stockerauer Au,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bezirk Korneuburg,Bezirk Korneuburg,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bagger,Bagger,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Katzen,Katzen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Härtetest,Härtetest,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kachelmann,Kachelmann,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
El Hierro,El Hierro,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Französin,Französin,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bärlauch-Ernte,Bärlauch-Ernte,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Winterlager,Winterlager,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Schwäne,Schwäne,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kremmen/Potsdam,Kremmen/Potsdam,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
PV-Anlage,PV-Anlage,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Mein Haus,Mein Haus,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Frühlingsidylle,Frühlingsidylle,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Swan Island,Swan Island,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Schwaneninsel,Schwaneninsel,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Frühlingssonne,Frühlingssonne,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bärlauchsammeln,Bärlauchsammeln,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bühnennebel,Bühnennebel,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bergdorf,Bergdorf,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Waldbrandgefahr,Waldbrandgefahr,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Deutsche Romantikmuseum,Deutsche Romantikmuseum,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Mössingen,Mössingen,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Frühlings-Achterbahn,Frühlings-Achterbahn,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Platane,Platane,LOC,0.26000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Laufbereiche,Laufbereiche,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Public Viewing- und Verpflegungsstellen,Public Viewing- und Verpflegungsstellen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bühnen,Bühnen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
LED-Screens,LED-Screens,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Aktivzonen,Aktivzonen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Hamburgs Schwäne,Hamburgs Schwäne,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Lawine,Lawine,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Sanitäranlagen un…,Sanitäranlagen un…,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Alaba,Alaba,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Macau,Macau,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bosnien-Herzegowina,Bosnien-Herzegowina,LOC,0.35000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Tickets,Tickets,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
